poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,yes,no,alternate_answers
82741,1365,Change Research,,,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,,4/28/2023,5/2/2023,,,,172729,1208,rv,,rv,,5/4/2023 12:24,,https://changeresearch.com/post/national-poll-on-scotus-ethics/,https://changeresearch.com/post/national-poll-on-scotus-ethics/,https://changeresearch.com/wp-content/uploads/2023/05/Nationwide-Omnibus-Survey-Toplines-SCOTUS-.docx.pdf,,,FALSE,,38,56,5
82685,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/22/2023,4/25/2023,,,,172406,1500,a,,a,,4/26/2023 10:28,,https://docs.cdn.yougov.com/3nj07blz1x/econtoplines.pdf,,https://docs.cdn.yougov.com/3nj07blz1x/econtoplines.pdf,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,,48,38,14
82685,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/22/2023,4/25/2023,,,,172407,1295,rv,,rv,,4/26/2023 10:28,,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,,49,41,10
82687,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,,4/21/2023,4/24/2023,,,,172509,1004,rv,,rv,,4/28/2023 8:36,,https://www.foxnews.com/politics/fox-news-poll-two-thirds-say-abortion-pill-legal,https://www.foxnews.com/politics/fox-news-poll-two-thirds-say-abortion-pill-legal,https://static.foxnews.com/foxnews.com/content/uploads/2023/04/Fox_April-21-24-2023_National_Topline_April-27-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2023/04/Fox_April-21-24-2023_Cross-Tabs_April-27-Release.pdf,,FALSE,,41,55,5
82627,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/15/2023,4/18/2023,,,,172032,1500,a,,a,,4/19/2023 9:32,,https://docs.cdn.yougov.com/ksmyjmp5xp/econtoplines.pdf,,https://docs.cdn.yougov.com/ksmyjmp5xp/econtoplines.pdf,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,,43,40,17
82627,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/15/2023,4/18/2023,,,,172033,1316,rv,,rv,,4/19/2023 9:32,,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,,45,44,11
82625,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/14/2023,4/17/2023,,,,172258,1530,a,,a,,4/23/2023 16:23,,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,,https://www.scribd.com/document/639900087/Yahoonews-Toplines-Crosstabs-20230417#,,,,44,45,11
82625,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/14/2023,4/17/2023,,,,172259,1024,rv,,rv,,4/23/2023 16:23,,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,,https://www.scribd.com/document/639900087/Yahoonews-Toplines-Crosstabs-20230417#,,,,46,48,6
82590,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/8/2023,4/11/2023,,,,171874,1500,a,,a,,4/12/2023 9:35,,https://docs.cdn.yougov.com/xh3jlkz43s/econtoplines.pdf,,https://docs.cdn.yougov.com/xh3jlkz43s/econtoplines.pdf,https://docs.cdn.yougov.com/bwbgbyvmsw/econTabReport.pdf,,,,43,40,16
82590,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/8/2023,4/11/2023,,,,171875,1322,rv,,rv,,4/12/2023 9:35,,https://docs.cdn.yougov.com/bwbgbyvmsw/econTabReport.pdf,,,https://docs.cdn.yougov.com/bwbgbyvmsw/econTabReport.pdf,,,,45,44,11
82974,568,YouGov,,,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/5/2023,4/11/2023,,,,174236,2029,a,,a,,6/9/2023 10:07,,https://docs.cdn.yougov.com/cv6lbp28dm/scotus_poll_results.pdf,,,https://docs.cdn.yougov.com/cv6lbp28dm/scotus_poll_results.pdf,,,,45,28,27
82974,568,YouGov,,,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/5/2023,4/11/2023,,,,174237,1571,rv,,rv,,6/9/2023 10:07,,https://docs.cdn.yougov.com/cv6lbp28dm/scotus_poll_results.pdf,,,https://docs.cdn.yougov.com/cv6lbp28dm/scotus_poll_results.pdf,,,,49,30,21
82534,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/1/2023,4/4/2023,,,,171677,1500,a,,a,,4/5/2023 9:10,,https://docs.cdn.yougov.com/7nnmpd3ir7/econtoplines.pdf,,https://docs.cdn.yougov.com/7nnmpd3ir7/econtoplines.pdf,https://docs.cdn.yougov.com/rk7vgq4qfq/econTabReport.pdf,,,,43,40,17
82534,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/1/2023,4/4/2023,,,,171678,1319,rv,,rv,,4/5/2023 9:10,,https://docs.cdn.yougov.com/rk7vgq4qfq/econTabReport.pdf,,,https://docs.cdn.yougov.com/rk7vgq4qfq/econTabReport.pdf,,,,46,42,11
82469,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/26/2023,3/28/2023,,,,171251,1500,a,,a,,3/29/2023 9:25,,https://docs.cdn.yougov.com/6z9bhe8ltv/econtoplines.pdf,,https://docs.cdn.yougov.com/6z9bhe8ltv/econtoplines.pdf,https://docs.cdn.yougov.com/nr7yjreihl/econTabReport.pdf,,,,42,40,17
82469,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/26/2023,3/28/2023,,,,171252,1310,rv,,rv,,3/29/2023 9:25,,https://docs.cdn.yougov.com/nr7yjreihl/econTabReport.pdf,,,https://docs.cdn.yougov.com/nr7yjreihl/econTabReport.pdf,,,,46,43,11
82470,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,3/13/2023,3/22/2023,,,,171268,1004,a,,a,,3/29/2023 9:41,,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13Toplines_CourtItems.html,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13Crosstabs_CourtItems.html,,,,44,56,0
82470,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,3/13/2023,3/22/2023,,,,171269,863,rv,,rv,,3/29/2023 9:41,,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13Toplines_CourtItems.html,https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13Crosstabs_CourtItems.html,,,,44,56,0
82422,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/19/2023,3/21/2023,,,,170952,1500,a,,a,,3/22/2023 9:24,,https://docs.cdn.yougov.com/ab9lupqxrn/econtoplines.pdf,,https://docs.cdn.yougov.com/ab9lupqxrn/econtoplines.pdf,https://docs.cdn.yougov.com/ni3jnt30r2/econTabReport.pdf,,,,44,36,20
82422,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/19/2023,3/21/2023,,,,170953,1341,rv,,rv,,3/22/2023 9:24,,https://docs.cdn.yougov.com/ni3jnt30r2/econTabReport.pdf,,,https://docs.cdn.yougov.com/ni3jnt30r2/econTabReport.pdf,,,,46,41,12
82375,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/11/2023,3/14/2023,,,,170692,1500,a,,a,,3/15/2023 10:23,,https://docs.cdn.yougov.com/w24yzhnogx/econtoplines.pdf,,https://docs.cdn.yougov.com/w24yzhnogx/econtoplines.pdf,https://docs.cdn.yougov.com/kqdsel6n6j/econTabReport.pdf,,,,45,38,18
82375,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/11/2023,3/14/2023,,,,170693,1307,rv,,rv,,3/15/2023 10:23,,https://docs.cdn.yougov.com/kqdsel6n6j/econTabReport.pdf,,,https://docs.cdn.yougov.com/kqdsel6n6j/econTabReport.pdf,,,,48,40,12
82341,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/4/2023,3/7/2023,,,,170477,1500,a,,a,,3/8/2023 9:47,,https://docs.cdn.yougov.com/yprcsknawy/econtoplines.pdf,,https://docs.cdn.yougov.com/yprcsknawy/econtoplines.pdf,https://docs.cdn.yougov.com/sa25s832p5/econTabReport.pdf,,,,44,40,16
82341,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,3/4/2023,3/7/2023,,,,170478,1306,rv,,rv,,3/8/2023 9:47,,https://docs.cdn.yougov.com/sa25s832p5/econTabReport.pdf,,,https://docs.cdn.yougov.com/sa25s832p5/econTabReport.pdf,,,,47,43,11
82287,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/25/2023,2/28/2023,,,,169523,1500,a,,a,,3/1/2023 13:39,,https://docs.cdn.yougov.com/lq10bty4vr/econtoplines.pdf,,https://docs.cdn.yougov.com/lq10bty4vr/econtoplines.pdf,https://docs.cdn.yougov.com/ctq2ajcu3n/econTabReport.pdf,,,,39,41,20
82287,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/25/2023,2/28/2023,,,,169524,1302,rv,,rv,,3/1/2023 13:39,,https://docs.cdn.yougov.com/ctq2ajcu3n/econTabReport.pdf,,,https://docs.cdn.yougov.com/ctq2ajcu3n/econTabReport.pdf,,,,42,44,13
82236,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/20/2023,2/21/2023,,,,169134,1500,a,,a,,2/22/2023 9:48,,https://docs.cdn.yougov.com/2v3vq7dmv4/econtoplines.pdf,,https://docs.cdn.yougov.com/2v3vq7dmv4/econtoplines.pdf,https://docs.cdn.yougov.com/lt3qbl33wm/econTabReport.pdf,,,,41,41,18
82236,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/20/2023,2/21/2023,,,,169135,1315,rv,,rv,,2/22/2023 9:48,,https://docs.cdn.yougov.com/lt3qbl33wm/econTabReport.pdf,,,https://docs.cdn.yougov.com/lt3qbl33wm/econTabReport.pdf,,,,45,44,11
82201,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/11/2023,2/14/2023,,,,168951,1500,a,,a,,2/15/2023 11:42,,https://docs.cdn.yougov.com/6c9yo78fw1/econtoplines.pdf,,https://docs.cdn.yougov.com/6c9yo78fw1/econtoplines.pdf,https://docs.cdn.yougov.com/dj0b2hnbf2/econTabReport.pdf,,,,41,40,19
82201,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/11/2023,2/14/2023,,,,168952,1319,rv,,rv,,2/15/2023 11:42,,https://docs.cdn.yougov.com/dj0b2hnbf2/econTabReport.pdf,,,https://docs.cdn.yougov.com/dj0b2hnbf2/econTabReport.pdf,,,,44,44,12
82126,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/4/2023,2/7/2023,,,,168006,1500,a,,a,,2/8/2023 9:27,,https://docs.cdn.yougov.com/gsfav7gghv/econtoplines.pdf,,https://docs.cdn.yougov.com/gsfav7gghv/econtoplines.pdf,https://docs.cdn.yougov.com/gg0t2njevs/econTabReport.pdf,,,,41,39,20
82126,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,2/4/2023,2/7/2023,,,,168007,1294,rv,,rv,,2/8/2023 9:27,,https://docs.cdn.yougov.com/gg0t2njevs/econTabReport.pdf,,,https://docs.cdn.yougov.com/gg0t2njevs/econTabReport.pdf,,,,46,43,11
82091,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/29/2023,1/31/2023,,,,167856,1500,a,,a,,2/1/2023 10:13,,https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,,https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,https://docs.cdn.yougov.com/sqkyqhgbfz/econTabReport.pdf,,,,36,42,22
82091,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/29/2023,1/31/2023,,,,167857,1319,rv,,rv,,2/1/2023 10:13,,https://docs.cdn.yougov.com/sqkyqhgbfz/econTabReport.pdf,,,https://docs.cdn.yougov.com/sqkyqhgbfz/econTabReport.pdf,,,,40,44,14
82095,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,,1/27/2023,1/30/2023,,,,167891,1003,rv,,rv,,2/1/2023 19:07,,https://www.foxnews.com/official-polls/fox-news-poll-state-union-dysfunction-dissatisfaction-disapproval,https://www.foxnews.com/official-polls/fox-news-poll-state-union-dysfunction-dissatisfaction-disapproval,https://static.foxnews.com/foxnews.com/content/uploads/2023/02/Fox_January-27-30-2023_National_Topline_February-1-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2023/02/Fox_January-27-30-2023_National_Cross-Tabs_February-1-Release.pdf,,FALSE,,41,53,6
82044,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/21/2023,1/24/2023,,,,167513,1500,a,,a,,1/25/2023 9:32,,https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,,https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,,,,39,41,20
82044,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/21/2023,1/24/2023,,,,167514,1330,rv,,rv,,1/25/2023 9:32,,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,,,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,,,,44,43,13
82046,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,1/9/2023,1/20/2023,,,,167548,1000,a,,a,,1/25/2023 15:23,,https://law.marquette.edu/poll/2023/01/25/new-marquette-law-school-national-survey-finds-overall-approval-of-u-s-supreme-court-has-ticked-up-from-post-dobbs-low-six-months-ago/,https://law.marquette.edu/poll/2023/01/25/new-marquette-law-school-national-survey-finds-overall-approval-of-u-s-supreme-court-has-ticked-up-from-post-dobbs-low-six-months-ago/,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12Toplines_CourtItems.html#B2:_Supreme_Court_approval,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12Crosstabs_CourtItems.html,,,,47,53,0
82046,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,1/9/2023,1/20/2023,,,,167600,790,rv,,rv,,1/26/2023 9:54,,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12ToplinesRV.html,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12CrosstabsRV.html,,,,48,52,0
81997,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/14/2023,1/17/2023,,,,167183,1500,a,,a,,1/18/2023 11:46,,https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,,https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,,,,45,36,19
81997,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/14/2023,1/17/2023,,,,167184,1314,rv,,rv,,1/18/2023 11:46,,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,,,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,,,,50,39,11
81966,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/8/2023,1/10/2023,,,,167064,1500,a,,a,,1/11/2023 10:30,,https://docs.cdn.yougov.com/uo5683gvco/econtoplines.pdf,,https://docs.cdn.yougov.com/uo5683gvco/econtoplines.pdf,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,,,,41,39,20
81966,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,1/8/2023,1/10/2023,,,,167065,1356,rv,,rv,,1/11/2023 10:30,,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,,,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,,,,46,41,14
81978,1888,UMass Amherst/YouGov,,,University of Massachusetts Department of Political Science/YouGov,861,University of Massachusetts Department of Political Science/YouGov,2.4,-0.4,Online Panel,,,1/5/2023,1/9/2023,,,,167130,1000,a,,a,,1/17/2023 13:53,,https://polsci.umass.edu/toplines-and-crosstabs-jan-2023-biden-performance-2024-democrat-primaries-abortion-and-gun-control,https://polsci.umass.edu/toplines-and-crosstabs-jan-2023-biden-performance-2024-democrat-primaries-abortion-and-gun-control,https://polsci.umass.edu/sites/default/files/BidenToplinesJanuaryNational2023.pdf,https://polsci.umass.edu/sites/default/files/BidenJanuary2023NationalCrosstabs.pdf,,FALSE,,42,46,13
81923,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/31/2022,1/3/2023,,,,166921,1500,a,,a,,1/4/2023 11:49,,https://docs.cdn.yougov.com/ojnkvlmfiq/econtoplines.pdf,,https://docs.cdn.yougov.com/ojnkvlmfiq/econtoplines.pdf,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,,,,40,41,19
81923,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/31/2022,1/3/2023,,,,166922,1301,rv,,rv,,1/4/2023 11:49,,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,,,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,,,,45,43,12
81873,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/17/2022,12/20/2022,,,,166598,1500,a,,a,,12/21/2022 9:26,,https://docs.cdn.yougov.com/c5o6xiw8t9/econtoplines.pdf,,https://docs.cdn.yougov.com/c5o6xiw8t9/econtoplines.pdf,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,,,,41,40,18
81873,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/17/2022,12/20/2022,,,,166599,1321,rv,,rv,,12/21/2022 9:26,,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,,,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,,,,48,43,9
81826,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/10/2022,12/13/2022,,,,166282,1500,a,,a,,12/14/2022 10:38,,https://docs.cdn.yougov.com/b94ttrxy3v/econtoplines.pdf,,https://docs.cdn.yougov.com/b94ttrxy3v/econtoplines.pdf,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,,,,37,42,20
81826,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/10/2022,12/13/2022,,,,166283,1338,rv,,rv,,12/14/2022 10:38,,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,,,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,,,,44,45,11
81830,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,12/8/2022,12/12/2022,,,,166314,1614,a,,a,,12/14/2022 14:12,,https://poll.qu.edu/poll-release?releaseid=3863,,,https://poll.qu.edu/poll-release?releaseid=3863,,,,35,54,11
81830,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,12/8/2022,12/12/2022,,,,166315,1456,rv,,rv,,12/14/2022 14:12,,https://poll.qu.edu/poll-release?releaseid=3863,,,https://poll.qu.edu/poll-release?releaseid=3863,,,,36,55,9
81769,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/3/2022,12/6/2022,,,,166032,1500,a,,a,,12/7/2022 10:44,,https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,,https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,,,,38,45,17
81769,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,12/3/2022,12/6/2022,,,,166033,1332,rv,,rv,,12/7/2022 10:44,,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,,,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,,,,43,46,11
81724,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/26/2022,11/29/2022,,,,165814,1500,a,,a,,11/30/2022 9:25,,https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,,https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,,,,37,41,23
81724,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/26/2022,11/29/2022,,,,165815,1319,rv,,rv,,11/30/2022 9:25,,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,,,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,,,,43,45,12
81706,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/19/2022,11/22/2022,,,,165762,1500,a,,a,,11/23/2022 8:52,,https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,,https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,,,,41,37,22
81706,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/19/2022,11/22/2022,,,,165763,1296,rv,,rv,,11/23/2022 8:52,,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,,,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,,,,47,40,12
81725,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,11/15/2022,11/22/2022,,,,165819,1004,a,,a,,11/30/2022 9:25,,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11Toplines_CourtItems.html,https://www.dropbox.com/s/nciwtsuebfetbn1/MLSPSC11Crosstabs_CourtItems.html?dl=1,,,,44,56,0
81725,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,11/15/2022,11/22/2022,,,,165880,840,rv,,rv,,12/1/2022 9:35,,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11ToplinesRV.html,https://law.marquette.edu/poll/category/results-and-data/,,,,44,56,0
81670,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/13/2022,11/15/2022,,,,165491,1500,a,,a,,11/16/2022 11:46,,https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,,https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,,,,42,41,16
81670,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,11/13/2022,11/15/2022,,,,165492,1287,rv,,rv,,11/16/2022 11:46,,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,,,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,,,,45,46,9
